action_category,why_held_back,what_to_verify_for_100pct_match,verdict_format_required,verdict_examples,amazon_asin,jl_sku,amazon_listing_title,review_id,star_rating_current,rating_inferred,verified_purchase,has_photo,helpful_votes,review_date,reviewer_name,review_title,review_body,current_mapped_handle,current_handle_source,pass8_team_status,pass8_team_proposed_handle,pass8_team_reasoning,VERDICT__PLEASE_FILL,team_notes
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0829LMDT4,sbda-taco05-6p+sbda-v2-86-mb,Matte Black Aluminum Hoop Drop Step Side Nerf Bars Rail Running Boards v2 Compatible with 05-22 Toyota Tacoma Double (Crew) Cab,R3QDUO38C74FT5,5,TRUE,TRUE,FALSE,0,2020-04-08,Frost,,Easy to install and looks great on my 2020 Tacoma.,2005-2022-toyota-tacoma-86-aluminum-running-boards-matte-black,team,mapped_medium_confidence_pending_verify,2005-2022-toyota-tacoma-86-aluminum-running-boards-matte-black,sbda-taco05-6p=Tacoma 2005 6-piece aluminum running boards; sbda-v2-86-mb=86-series aluminum matte black; handle=05-22 Tacoma 86-inch aluminum running boards matte black. Cab type unspecified in SKU (no dc/ac suffix) and combo includes two components; verify cab fitment before promoting to high,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0855QS2QF,fg-300c05-me-bk,Stehlen 642167819509 Compatible With 2004 2005-2010 Chrysler 300 / 300C Mesh Front Hood Bumper Grille - Glossy Black,RRTUHP38DY5PO,5,TRUE,TRUE,FALSE,0,2020-06-02,Antonio,,Really good price for a good look !,2005-2010-chrysler-300-front-grille-matte-black-replacement,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07MNHX41C,th-rx35010-c143,"Class 3 III Black 2"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 10-15 Lexus RX350 / RX450H",R344988TIQK34K,5,TRUE,TRUE,FALSE,0,2020-08-20,Axel Contreras,,"it was the cheapest one on Amazon for my car and when I installed it it was basically a bolt on very strong very nice looking piece of metal, my 2011 lexus rx350 looks good  with this trailer hitch you can hardly see it",2010-2015-lexus-rx350-rx450h-class-3-trailer-hitch-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0829LMDT4,sbda-taco05-6p+sbda-v2-86-mb,Matte Black Aluminum Hoop Drop Step Side Nerf Bars Rail Running Boards v2 Compatible with 05-22 Toyota Tacoma Double (Crew) Cab,RT5RCNUUVB16T,5,TRUE,TRUE,FALSE,0,2020-10-18,Amazon Customer,,Love how they look and very sturdy,2005-2022-toyota-tacoma-86-aluminum-running-boards-matte-black,team,mapped_medium_confidence_pending_verify,2005-2022-toyota-tacoma-86-aluminum-running-boards-matte-black,sbda-taco05-6p=Tacoma 2005 6-piece aluminum running boards; sbda-v2-86-mb=86-series aluminum matte black; handle=05-22 Tacoma 86-inch aluminum running boards matte black. Cab type unspecified in SKU (no dc/ac suffix) and combo includes two components; verify cab fitment before promoting to high,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07P11XPJZ,bghd-tun99-al,Stehlen 733469494140 Compatible with 1999 2000-2006 Toyota Tundra / 2001-2007 Sequoia Advance Series Aluminum LED Bull Bar - Matte Black/Brush Aluminum Skid Plate,R1319S17U4PVU3,5,TRUE,TRUE,FALSE,0,2020-10-21,PhatPhredPhD,,"Very sturdy and well built!  Assembly was fairly easy with a second person to support the bar.  The instructions were decent, although I would suggest they weld the mounting nuts to the bar.  I had to use some double sided tape to get them to stay in place while attaching the bar to the mounting brackets because the angle made the nuts slide out of place.  Had a minor parts issue but the seller was extremely responsive and helpful.",2000-2007-toyota-tundra-sequoia-advanced-bull-guard-matte-black,team,mapped_high_confidence,2000-2007-toyota-tundra-sequoia-advanced-bull-guard-matte-black,bghd-tun99-al=Tundra 1999 AL-series bull bar; handle=00-07 Toyota Tundra/Sequoia advanced bull guard matte black; title says 99-06 Tundra + 01-07 Sequoia; handle covers 2000-2007 range — 1999 Tundra is the only year slightly outside but handle is the correct product. Make/model/years/style match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0855QS2QF,fg-300c05-me-bk,Stehlen 642167819509 Compatible With 2004 2005-2010 Chrysler 300 / 300C Mesh Front Hood Bumper Grille - Glossy Black,RB1BI7UNQKCWT,5,TRUE,TRUE,FALSE,0,2020-10-27,Jesus Duque-Barajas,,Better then expected. Fits great.,2005-2010-chrysler-300-front-grille-matte-black-replacement,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0856VX2ZL,fg-cha06-me-bk,Stehlen 642167821588 Compatible With 2005 2006-2010 Dodge Charger Mesh Front Hood Bumper Grille - Glossy Black,R70NA5KRGRXB2,5,TRUE,TRUE,FALSE,0,2020-10-27,Baron De Vasher,,Loved it was easy to install exactly as described and we'll packaged,2006-2010-dodge-charger-front-grille-mesh-style-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07MNH6ZBY,th-foc005d-a296,"Class 1 I Black 1.25"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 00-07 Ford Focus 4/5 Door Wagon",R1HJLRQNZSCX32,5,TRUE,TRUE,FALSE,0,2020-12-27,Old Dirt McGirt,,Super easy install!  Quality hitch. Does the job.,2000-2007-ford-focus-wagon-class-1-trailer-hitch-black-11296,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B086C4KQML,fg-grzd-dnl07-bk,Stehlen 642167821243 Compatible With 2007-2014 GMC Yukon/XL/Denali Round Hole Mesh Front Hood Bumper Grille - Glossy Black,R34EFTF8591IFJ,5,TRUE,TRUE,FALSE,0,2021-02-16,Papa999,,Looks good. Fits correctly. Pain to install.. but not fault of item. No install instructions (head to youtube).,2007-2014-gmc-yukon-yukon-xl-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07YH539CJ,fg-tit04-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 04-07 Titan / 05-07 Armada,R2RRFMQHQ4X9AR,5,TRUE,TRUE,FALSE,0,2021-04-05,Child of GOD,,Great product for the money.. gave me the look I wanted,2004-2007-nissan-titan-armada-front-grille-matte-black,team,mapped_high_confidence,2004-2007-nissan-titan-armada-front-grille-matte-black,fg-tit04-me-mb=Titan 2004 mesh matte black; handle=04-07 Nissan Titan/Armada matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B085Z5J5LZ,fg-f15004-rvt-me-mb,Stehlen 642167821687 Compatible With 2004-2008 Ford F150 Rivet Bolt Steel Mesh Front Hood Bumper Grille - Matte Black,RLQGL50EK7SLQ,5,TRUE,TRUE,FALSE,0,2021-05-19,Placeholder,,Love the look of this grill on my F150. The only negative is there is a gap at the bottom where the contour follows the bumper and it does get stuck on the bumpstops from time to time.,2004-2008-ford-f-150-mesh-rivet-style-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07T81XG6C,sbhd-tit04xc-4-bk,"Stehlen 733469496670 Compatible with 2004-2024 Titan / 2017-2019 Titan XD King (Extended) Cab 4"" Oval Side Step Nerf Bars - Black",R2YX23K6IEGYCI,5,TRUE,TRUE,FALSE,0,2021-06-18,Hillary D. Dodson,,Easy to install yourself and makes getting in and out of the truck so much nicer!,2004-2024-nissan-titan-crew-cab-4-oval-side-step-bars-matte-black,team,mapped_medium_confidence_pending_verify,2004-2024-nissan-titan-crew-cab-4-oval-side-step-bars-matte-black,sbhd-tit04xc-4-bk=Titan 2004 XC (extended/king cab) 4-inch black; handle=04-24 Nissan Titan crew cab 4-oval matte black; title confirms extended cab for 2017-19 Titan XD; note: jl_sku -bk means glossy black but handle says matte black — finish discrepancy; also xc may be extended cab not crew cab; medium until finish and cab-type confirmed,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07SRF5SSL,sbhd-f15004sc-5-mb,"Stehlen 733469496953 Compatible with 2004-2008 Ford F150 Super (Extended) Cab 5"" Oval Side Step Nerf Bars - Matte Black",R13HJRZXGBWCGC,5,TRUE,TRUE,FALSE,0,2021-07-16,stephen,,They were easy to install and seems like a nice quality product,04-08-ford-f-150-super-cab-5-oval-side-step-bars-black,team,mapped_medium_confidence_pending_verify,04-08-ford-f-150-super-cab-5-oval-side-step-bars-black,sbhd-f15004sc-5-mb=F150 2004 Super Cab 5-inch oval matte black; closest handle is the glossy black 5-oval super cab variant (-bk not -mb); no dedicated matte black 5-inch super cab F150 04-08 handle exists — black handle is the best available match but finish differs,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07RRSJ2KS,fggg-grz-f15004-h-mb,Matte Black Horizontal Front Hood Bumper Grill Grille Guard ABS Compatible With 04-08 Ford F150,R2XQK4XSAIJL75,5,TRUE,TRUE,FALSE,0,2021-07-24,Lobo,,Perfect fit for 2006 F150,2004-2008-ford-f-150-front-grille-matte-black-mesh-style,team,mapped_high_confidence,2004-2008-ford-f-150-front-grille-matte-black-mesh-style,fggg-grz-f15004-h-mb=F150 2004 horizontal mesh matte black; handle=04-08 F-150 matte black mesh style; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B085Z52V3H,fggg-gr-camy10-me-bk,Stehlen 642167820161 Compatible With 2010-2011 Toyota Camry Mesh Front Hood Bumper Grille - Glossy Black,R1DA9W1SR018PR,5,TRUE,TRUE,FALSE,0,2021-08-02,Joe Collier,,It was a perfect fit and it looks great.,2010-2011-toyota-camry-mesh-front-grille-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B08PQB9V23,sbrs-sil19dc-rs2-tb,Textured Black Round Pattern Rock Slider Rocker Style Side Step Rail Nerf Bars Running Boards Compatible with 19-21 Chevy Silverado GMC Sierra 1500/2022 LTD Limited Double (Extended) Cab,R19W2JDMJH6WNP,5,TRUE,TRUE,FALSE,0,2021-08-31,Dick Jones,,"East to install, all hardware was compatible with my truck. Very sturdy. Great value.",2019-chevy-silverado-gmc-sierra-crew-cab-rock-sliders-texture-black,team,mapped_high_confidence,2019-chevy-silverado-gmc-sierra-crew-cab-rock-sliders-texture-black,sbrs-sil19dc=Silverado 2019 double/crew cab rock slider RS2 texture black; handle=2019 Chevy Silverado/GMC Sierra crew cab rock sliders texture black; make/model/year/cab-type/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B085LX2Q7F,fg-tit04-me-mb,Stehlen 642167821984 Compatible With 2004-2007 Titan / 2005-2007 Armada Mesh Front Hood Bumper Grille - Matte Black,R1HZ2IJW0AADSS,5,TRUE,TRUE,FALSE,0,2021-10-21,ildegard sierra jr,,looks good but u have to cut a notch to make it fit 2007 nissan titan,2004-2007-nissan-titan-armada-front-grille-matte-black,team,mapped_high_confidence,2004-2007-nissan-titan-armada-front-grille-matte-black,same SKU as B07YH539CJ above; fg-tit04-me-mb=Titan 2004 mesh matte black; handle=04-07 Nissan Titan/Armada matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B081W1DY1Z,fg-f25005-rvt-me-mb,Matte Black RVT Rivet Bolt Steel Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 05-07 Ford F250 F350 F450 F550 Superduty / 2005 Excursion,R1IH6FN1FML7CO,5,TRUE,TRUE,FALSE,0,2021-12-31,Jasen atack,,"Love how this looks. Metal frame and nice quality.  Only thing negative I can say is the bottom clips were slightly off on my 05 f250. However I made it fit using my factory clips on the bottom instead of what came in the box. Fit nice and tight, seems solid. Great cosmetic upgrade for the f250 though",05-07-ford-f250-f350-f450-studded-mesh-rivet-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07L7XSMVT,bghd-tit04-av-mb,Stehlen 714937183995 Compatible With 2004-2015 Titan/Armada Advance Series Bull Bar - Matte Black,R13819L1RO5L09,5,TRUE,TRUE,FALSE,0,2022-03-17,Sandy Hayward,,"Excellent product, custom look like it was made for the truck from the manufacturer. Highly recommend! Seller was great to work with! Responsive, timely and helpful!",2004-2015-nissan-titan-armada-bull-guard-w-skid-plate-matte-black,team,mapped_high_confidence,2004-2015-nissan-titan-armada-bull-guard-w-skid-plate-matte-black,bghd-tit04-av-mb=Titan/Armada 2004 AVT-style matte black bull bar; handle=04-15 Nissan Titan/Armada bull guard with skid plate matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07SRF5SSL,sbhd-f15004sc-5-mb,"Stehlen 733469496953 Compatible with 2004-2008 Ford F150 Super (Extended) Cab 5"" Oval Side Step Nerf Bars - Matte Black",R3A74YFB0K0X38,5,TRUE,TRUE,FALSE,0,2022-04-18,rosa,,Fit good and easy to install,04-08-ford-f-150-super-cab-5-oval-side-step-bars-black,team,mapped_medium_confidence_pending_verify,04-08-ford-f-150-super-cab-5-oval-side-step-bars-black,sbhd-f15004sc-5-mb=F150 2004 Super Cab 5-inch oval matte black; closest handle is the glossy black 5-oval super cab variant (-bk not -mb); no dedicated matte black 5-inch super cab F150 04-08 handle exists — black handle is the best available match but finish differs,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07YH539CJ,fg-tit04-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 04-07 Titan / 05-07 Armada,RKWFCRSNPXV4T,5,TRUE,TRUE,FALSE,0,2022-05-06,Jared Schmidt,,Looks great with the headlights I installed. This fit my 08 Titan SE,2004-2007-nissan-titan-armada-front-grille-matte-black,team,mapped_high_confidence,2004-2007-nissan-titan-armada-front-grille-matte-black,fg-tit04-me-mb=Titan 2004 mesh matte black; handle=04-07 Nissan Titan/Armada matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07YGNWMYJ,fg-ram14oe-me-mb,Matte Black OE Honeycomb Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 13-18 Dodge Ram 1500/19-24 Classic,R319P3P5UJ2U5U,5,TRUE,TRUE,FALSE,0,2022-07-18,Timothy R.,,"This grille gave me the look I was going for on my 2017 Ram 1500 and was very easy to install.





It took all of 10 minutes to unpack, install and close the hood.  Had it on the truck a couple months now and not only does it look great, but is holding up to rock chips and bugs just fine.",2013-2024-ram-1500-oem-mesh-style-front-grille-black,team,mapped_medium_confidence_pending_verify,2013-2024-ram-1500-oem-mesh-style-front-grille-black,fg-ram14oe-me-mb=Ram 1500 2014 OE mesh matte black; only matte black OE handle in catalog is labeled -black not -matte-black; product is likely the same but finish label discrepancy warrants owner confirmation,,
